id,text,author_id,location,referenced_tweets,source,language,created_at,attachments
1285494311635742721,"@KarnikaKohli that also involved a costly and long commute, so yes even basic counselling is unaccessible for most in India, one reason why people keep suffering in silence. #MentalHealthMatters",2336701370,"New Delhi, India",,Twitter for Android,en,2020-07-21 08:38:21+00:00,
1285387762221355008,"‘Never Lose Hope’
You never know what tomorrow will bring..Just keep working &amp; believing in yourself 💪 
Better days will come...100%

#MentalHealthMatters 
#TuesdayThoughts 
Jagannath Singh @ System Hang Group Kaman https://t.co/mYAMai5iS2",1075819734686412801,"Kaman, India",,Instagram,en,2020-07-21 01:34:58+00:00,
1285273400340930560,"Lets just let his soul Rest In Peace and give his family some peace too asking for trials with hashtags like #SushantTruthNow is only giving news channels some content...This is pure mockery....
Rather give him justice by making mental health a serious issue
#MentalHealthMatters",1279060629576278017,"Jaipur, India",,Twitter for iPhone,en,2020-07-20 18:00:32+00:00,
1284959802578223104,"So i went for a trek at this beautiful place and it was so relaxing and calm and all of a sudden i woke up to an anxiety attack in the middle of the night. FML and fuck these mental health issues that you can’t even completely enjoy such peaceful places!!!
#MentalHealthMatters https://t.co/rYXlEVRh0r",1244315526429437953,Kareri Lake,,Twitter for iPhone,en,2020-07-19 21:14:24+00:00,
1284919082282672128,"I feel like I'm most happy and peaceful whenever i take a break from all social networking sites. 
Offline is the new luxury. Though i'm posting this on Twitter so i contradict myself but it's really really refreshing and peaceful. 
#PeaceAndLove #MentalHealthMatters",707438645406527488,"Kolkata, India",,Twitter for Android,en,2020-07-19 18:32:36+00:00,
1284845821591031808,"#boycott_TMU_exams
#StudentsLivesMatters 
#MentalHealthMatters 
#boycottexams
#students_mental_health
#UGCCancelOnlineExams
#TmuExamCancelKaro
@DrRPNishank
@myogiadityanath 
@ugc_india 
@HRDMinistry 
@Tmumbd https://t.co/yTmDt1sVW1",1196486521747984385,"Bhind, India",,Twitter for Android,qme,2020-07-19 13:41:29+00:00,
1284845790670684160,"#boycott_TMU_exams
#StudentsLivesMatters 
#MentalHealthMatters 
#boycottexams
#students_mental_health
#UGCCancelOnlineExams
#TmuExamCancelKaro
@DrRPNishank
@myogiadityanath 
@ugc_india 
@HRDMinistry 
@Tmumbd https://t.co/HW4bw7etOa",1196486521747984385,"Bhind, India",,Twitter for Android,qme,2020-07-19 13:41:22+00:00,
1284845673150427138,"#boycott_TMU_exams
#StudentsLivesMatters 
#MentalHealthMatters 
#boycottexams
#students_mental_health
#UGCCancelOnlineExams
#TmuExamCancelKaro
@DrRPNishank
@myogiadityanath 
@ugc_india 
@HRDMinistry 
@Tmumbd https://t.co/aWxWnzJHoM",1196486521747984385,"Bhind, India",,Twitter for Android,qme,2020-07-19 13:40:54+00:00,
1284688112510070785,"Mental health at the workspace: An honest conversation with my colleagues. This is not an article but excerpts of conversation b/ w a millennial and GenZ

#MentalHealthMatters 
@BakshiJaspreet @MandloiRashmi
@PeopleMatters @shailichopra
https://t.co/14qsBpmvzG",139972914,"Gurgaon, India",,Twitter for Android,en,2020-07-19 03:14:49+00:00,
1284509917034934273,"One thing we can Learn from Childhood is that we become more Active without Emotional Distress.....🙃...
😊🤞💙.    🙂
#childhoodmemories #ThroughtNightandDay #MentalHealthMatters #peace 🕊 ....",1279687197172482048,Bankura,,Twitter for Android,en,2020-07-18 15:26:43+00:00,
1284501040872607745,"I don't think people realise how much of mental strength it takes to pull yourself out of a dark place mentally. 
If you have done that today or any day, I'm so PROUD OF YOU! 
:)
#mentalhealthmatters",1277279982423650304,North Bengal University,,Twitter for Android,en,2020-07-18 14:51:27+00:00,
1284384404610052097,"Views are personal 🙇
Retweet if you feel the same. 😊✌🏻

#parenting #childrenlivesmatter #StudentsLivesMatters #MentalHealthMatters https://t.co/rNtT5jPC8r",978707312310353925,India,,Twitter for Android,en,2020-07-18 07:07:59+00:00,
1272532917638451201,"GIVE THEM YOUR #SMILE!😊
Given the current situation, and the fact that almost everyone is facing a lot of increased #stress and #anxiety during this #pandemic if you see someone without a smile then please reach out and give them one of yours. 
#tinawaliaic #mentalhealthmatters https://t.co/90YQ726kIL",1015922033589276672,"New Delhi, India",,Twitter for iPhone,en,2020-06-15 14:14:24+00:00,
1272531501796798466,"#Fact-&gt;Human beings are social animals and if any one of them is being deprived of social interaction among their group can cause extinction of that particular entity from human race.Kindly have a good social life and surround yourself with good human beings.
#MentalHealthMatters https://t.co/P06A6FW2C7",2254553419,"Raipur, India",,Twitter for Android,en,2020-06-15 14:08:47+00:00,
1272526086631555072,"""I didn't choose to be trans - nobody does. But I am. And that doesn't make me any less of a human being. It took .....

Full Story &gt;&gt; https://t.co/2dF1crapkO

#pride🌈  #lgbtq🌈  #MentalHealthMatters #Trans #TransRightsAreHumanRights  #mentalhealthisimportant  #HumansofHyderabad https://t.co/4CR70sJW4i",718022982380093440,Jubilee Hills,,Twitter for Android,en,2020-06-15 13:47:16+00:00,
1272518089809133572,"Let's talk! People invest time to know about the topic it's not as big and scary as it has become. It's rather simple.
#Mentalhealth #MentalHealthMatters https://t.co/9mJUCGVgBG",127185131,"Thane, India",,Twitter for Android,en,2020-06-15 13:15:29+00:00,
1272516559437615105,"What happened with @itsSSR #SushantSinghRajput should not be an investigation but a case study to learn from.
#SushantSinghRajput #Suicide_is_not_solution 
#MentalHealthMatters 
#mentalhealthisimportant",1094470777,Friends colony,,Twitter for Android,en,2020-06-15 13:09:24+00:00,
1272509495772512256,"Absolutely shameless...aaj, kal aur aane wala KAAL !!!  #MentalHealthMatters . An urgent dose of sensitivity needs to be administered to these buffoons . https://t.co/Tx6thHtic3",1127911739570307072,"Mumbai, India",,Twitter for Android,en,2020-06-15 12:41:20+00:00,
1272509381083492354,"Nothing is more horrifying than that struggle which becomes with your own thoughts... 

Take care of your mental health..!!! 
#Mentalhealth #MentalHealthMatters #health #meditation #depression #quote #MotivationalQuotes #InspirationalQuotes #happiness #PositiveVibes #successful",1242720372174143489,"Varanasi, India",,Twitter for Android,en,2020-06-15 12:40:53+00:00,
1272500821154906112,"#talk #speak #MentalHealthMatters
#Mentalhealth #2020worstyear
#mentalhealthisimportant
#MentalHealthAwarenessWeek
#depression
#dontleavemechallange
#HealthBeyondHealing
https://t.co/AKZvvFFi2S

If it is worth it; please RT!

#Subscribe #BLACKPINK",1261393024971653121,"Madhya Pradesh, India",,Twitter for Android,en,2020-06-15 12:06:52+00:00,
1272498701760634882,"#mentalhealthisimportant 
#MentalHealthMatters 
#Nepotism 
#depression 
#mondaythoughts 
#2020worstyear #sushantsingrajput 
# https://t.co/zUDXvSZ4el",276871571,"Tumkur, India",,Twitter for Android,qht,2020-06-15 11:58:27+00:00,
1272491754650886145,Nothing is permanent in this world neither the problem nor the pain caused by it. It's only the strength/weakness within you determines a solution for it.Never take permanent decisions for temporary problems.#MentalHealthMatters #StopSuicide #LetsTalk #depression https://t.co/la21R7C1jH,927910065486512134,"Vijayawada, India",,Twitter for Android,en,2020-06-15 11:30:50+00:00,
1272487358684819457,"Living in a normal world? I don’t feel the same now! 🥺 
#MotivationMonday #MentalHealthMatters https://t.co/fkZIHbapEp",1085416709597655041,"Mohali, India",,Twitter for iPhone,en,2020-06-15 11:13:22+00:00,
1272477946347835394,"Men and the mindset. 

#MentalHealthMatters #stoicism https://t.co/JjdiMNfv0t",1046925386,India,,Twitter for iPhone,en,2020-06-15 10:35:58+00:00,
1272474902012940289,"Why do we appreciate a person ,his goodness and celebrate him for the kind of person he is when he is gone?
Why don't we make him feel it that way when he is there ,when it will matter to him ,when it might give him happiness and hope and save him!?

#MentalHealthMatters",2273370492,"Faridabad, India",,Twitter for Android,en,2020-06-15 10:23:52+00:00,
1272472853296713728,"Mantel health is as important as any other body part As this is Warehouse of body function. In this situation of #lockdown we all are little hopeless , frightened and alone.If our brain is not healthy our body would be impacted. Let's  communicate #TalkItOUT
#MentalHealthMatters https://t.co/ttEhShz3nN",1221642271231053825,"Gurgaon, India",,Twitter for Android,en,2020-06-15 10:15:44+00:00,
1272470403445698561,"Often we think bad things happen only to us. But when we share the pain many can relate and will step forward to hold your hand. Sailing together is always less scary. 

#MentalHealthMatters",796372758850453505,"Bengaluru South, India",,Twitter for Android,en,2020-06-15 10:06:00+00:00,
1272469477066551296,"Be kind when someone is always fearful, cries easily, is uncomfortable in-crowd, has suddenly gone out of touch. Just being kind and all ears can save a life. #youarenotalone #mentalhealth #aloneness #bekind #positivevibes #affirmations #selfcare #mentalhealthmatters #innovkraft https://t.co/O03X1dAvVJ",1096777459838697472,"Bengaluru South, India",,Twitter for Android,en,2020-06-15 10:02:19+00:00,
1272469270719393792,"#depression 
#MentalHealthMatters 
#mentalhealthisimportant 
#SuicideIsNotASolution 
#SpeakUpBeforeYouGiveUp https://t.co/Upy0BOzF7W",3253329114,"Mumbai, India",,Twitter for Android,qme,2020-06-15 10:01:30+00:00,
1272462120735531014,"Be a mard!
#shareyourdard #dearzindagi #MentalHealthMatters",812736971592200192,"Kalyan Dombivali, India",,Twitter for Android,en,2020-06-15 09:33:05+00:00,
1272458184049991681,"Apne ye nek vichar aur itna sara pyar insan ke zinda rehte bhi de diya karo. Shayed wohi insan himmat karke khushi ke saath kuchh aur din jee jayega. 
#SushantSinghRajput🌹🕯 
#depression #MentalHealthMatters",71990768,"Mumbai, India",,Twitter for iPhone,hi,2020-06-15 09:17:26+00:00,
1272456614113673218,"During lockdown if you are alone, call and speak to at least 4 people (friends, family etc) everyday for good mental health. Don’t isolate yourself emotionally. Loneliness is more dangerous. #MentalHealthMatters #Suicide_is_not_solution #depression",1239472098340413440,"Mumbai, India",,Twitter for iPhone,en,2020-06-15 09:11:12+00:00,
1272452760689012736,"A short thought from my heart-
Why always boys carry the pain inside themselves and can't share it to anyone as campared to girls who can just be open to anyone.We boys always show a smiling face from outside as if no one is more happier than us. #pain #MentalHealthMatters",2988753902,"Patna, India",,Twitter for Android,en,2020-06-15 08:55:53+00:00,
1272452306156453888,"#Anaadih is organizing an online session, MIND UNWIND 2020, in association with @MithraTrust. Kindly join us on Saturday, June 20, 3 PM - 4 PM. Entry is free but kindly register to receive the meeting link👉🏻 https://t.co/4TFk29L6hU

#mentalhealthisimportant
#MentalHealthMatters https://t.co/CcEaAvexp4",1111878192627884032,"Bengaluru, India",,Twitter for Android,en,2020-06-15 08:54:05+00:00,
1272451144837509120,"From yesterday all peoples r talking about #MentalHealthMatters #SuicideAwareness #sushantsinghrajputRIP n whenever they got new topic for gossip on social media, they all r move on it but no one can understand the situation of his fmily.
#Bitterbuttrue",1244444695603773440,"Bhopal, India",,Twitter for Android,en,2020-06-15 08:49:28+00:00,
1272450713998802944,"I am very kind at heart . But that doesn't mean I will let you mess with my self respect again and again. Because today I know my rights as a woman.
#MentalHealthMatters #mentalharrassment won't be tolerated",981129654957432832,"Noida, India",,Twitter for Android,en,2020-06-15 08:47:45+00:00,
1272450694910373888,"STAY-in touch,connected,somehow.
TALK-to family,friends,siblings,
neighbors,acquaintances,somebody.
SHARE-fears,concerns,worries anxieties,doubts,anything. NEVER EVER-give up,give in,no matter what!        #FightDepression #MentalHealthMatters",4850056093,"New Delhi, India",,Twitter for iPhone,en,2020-06-15 08:47:41+00:00,
1272448513566142464,Hey my friend.. kindly talk to me if you're dipressed or feeling mentally unhappy.. I'm willing to support and help us much as I can. @itsSSR  @RVCJ_FB #Dipression #MentalHealthMatters #mentalhealthisimportant #Mentalhealth,1269023542894616576,India,,Twitter for Android,en,2020-06-15 08:39:01+00:00,
1272446201187627008,#SayNoToSuicide #SushantSinghRajput #ripsushantsinghrajput #MentalHealthMatters #depression @MoHFW_INDIA @narendramodi @ANI @drharshvardhan https://t.co/qOdF4VrQYY,846758407990325249,India,,Twitter for Android,qme,2020-06-15 08:29:49+00:00,
1272445329925828608,"Lemme tell you that you are not alone. Do read this 🙏🌸#Mentalhealthmatters🌸
https://t.co/RpqIgUCrf7",1157334264674828288,"Murwara, India",,Twitter for Android,en,2020-06-15 08:26:22+00:00,
1272443622185512960,"In india attemping suside is a punishable crime 
But kya india m aasi facilities h jo aasa kr n se logo ko rok le
Sad but true

#SushantSinghRajput #Quint #India #YeKaisaHindustan #suside #MentalHealthMatters https://t.co/P6F8mQ2CLF",1191605856900505600,"Madhya Pradesh, India",,Twitter for Android,tl,2020-06-15 08:19:35+00:00,
1272439471695212544,"Take care of ur mental health everyone. If you have any problem talk to someone. Be kind to people, you never know what battle they are fighting. #MentalHealthMatters #SuicideAwareness
Suicide is not an option to fight depression 😢#ripsushantsinghrajput https://t.co/EoOgEUwGcn",836236743053623297,"Jodhpur, India",,Twitter for Android,en,2020-06-15 08:03:05+00:00,
1272435575279124482,"Take care ❤️

#MondayMotivation #MentalHealthMatters https://t.co/VHL1axQxto",338946384,"Bengaluru, India",,Twitter for iPhone,en,2020-06-15 07:47:36+00:00,
1272434948461346817,There's a difference between disappointed &amp; depression #depression #SHOCKED #RIPSSR #MentalHealthMatters #RIPSushant #SuicideAwareness #Mentalhealth #ripsushantsinghrajput #SushantSingh,115026172,"Mumbai, India",,Twitter for Android,en,2020-06-15 07:45:07+00:00,
1272434327658221569,"Waiting for the Ones Who've posted #MentalHealthMatters on SM
And Shaming the ones having it in Reality! https://t.co/2hEEu3kwwB",1266196360237383680,"Mumbai, India",,Twitter for Android,en,2020-06-15 07:42:39+00:00,
1272432742920122369,"Sushant has showed us how much one's work environment is important for mental health. 
He had name, fame,family, friends, health, wealth, degrees, awards. everything.
But feeling leftover in the industry,tore him apart.
#MentalHealthMatters
#SupportOneAnother",416180036,"Bengaluru South, India",,Twitter for Android,en,2020-06-15 07:36:21+00:00,
1272432736280539142,"Whoever needs to read this, I'm here for you, no matter what #MentalHealthMatters https://t.co/nfOuffdzOI",42615064,"Thane, India",,Twitter for iPhone,en,2020-06-15 07:36:19+00:00,
1272431819309236224,"Student's Union of SGGSCC is organising an interactive session about mental wellness ,In this live session , we will discuss how to deal with anxiety and maintaining mental wellbeing . Students are invited to join this session  https://t.co/9RX2gnKuG4

#MentalHealthMatters https://t.co/ZpqlDgQoou",920808020,"New Delhi, India",,Twitter for iPhone,en,2020-06-15 07:32:41+00:00,
1272429869494710275,"✨🙂🙏🏻खुश रहिए,खुश रखिए,खुशियां मनाए..#जिंदगी ना मिलेगी दोबारा*
.
#life #hope #death #time #MentalHealthMatters #Mentalhealth #love #care #support #BePositive #thoughtoftheday #quotes #quoteoftheday #poetry #Twitter https://t.co/1RO3a9xffG",1076849783447289862,"Assam, India",,Twitter for Android,hi,2020-06-15 07:24:56+00:00,
1272427391843893248,Today when India is talking about #MentalHealthMatters a pilot who is taking stand for his mental health and passenger's safety has been suspended. Why? @DGCA_IN Isn't his life is as important as ours?? #boycottairasiaIndia https://t.co/8tjUReJ1h4,82040500,"Mumbai, India",,Twitter for Android,en,2020-06-15 07:15:05+00:00,
1272425886940200960,"Just boycott every movie in which any useless star kid has acted. Respect talent and skills instead of fake glamour and stardom. Promote young actors who are actually good and struggling in their lives
#KaranJohar
#Nepotism
#Bollywood
#RIPSSR
#RIPSushant
#MentalHealthMatters",104185645,"Indore, India",,Twitter for Android,en,2020-06-15 07:09:06+00:00,
1272425596920848384,"Sometimes little do we know how deeply our ""harmless"" jokes can get embedded into someone's mind.
These ""jokes"" are definitely subjective, something can be a joke to you and an insult to someone else.
#Mentalhealth 
#RIPSSR 
#MentalHealthMatters",1193492921003069441,"Mal, India",,Twitter for Android,en,2020-06-15 07:07:57+00:00,
1272425192803819522,"to be left alone and actually are not in your right mind.
Solution?
We just need to pay attention to the simplest of the the things in our daily lives to know if what you're saying, or doing is making them uncomfortable or insecure in some way.~ (part3)
#MentalHealthMatters",1193492921003069441,"Mal, India",,Twitter for Android,en,2020-06-15 07:06:21+00:00,
1272423964707450881,@YoungAdult007 Thank you for being there when I was down...to all those counselling sessions...(.I hope you don't charge me for those 😉)..&amp; making me realize that mental health is an issue which needs serious concern.! #MentalHealthMatters,89663639,"Rajasthan, India",,Twitter for Android,en,2020-06-15 07:01:28+00:00,
1272422630260264960,#MentalHealthMatters https://t.co/CUxFXxaenu,1122741770012385281,"New Delhi, India",,Twitter for Android,qme,2020-06-15 06:56:10+00:00,
1272420169558585345,"जीवन में मानसिक शांति और ठहराव जरुरी
#ShusantSinghRajput #Shushant_singh_rajput
#YoungIndia 
#MentalHealthMatters 
#mentalhealthisimportant 
#BhagwatGita 
#स्वदेश समाचार, आगरा संस्करण, आगरा (15/06/2020) https://t.co/1k4u79nsO6",1176113410703945729,"Aligarh, India",,Twitter for Android,hi,2020-06-15 06:46:23+00:00,
1272416495746740225,"I wish there would be some weight sensor compulsory in all Fan that can trigger whenever someone tries to suicide.
#suicide #YouAreNotAlone #MentalHealthMatters #SushantSinghRajput  😪",836279475377700865,"Mumbai, India",,Twitter for iPhone,en,2020-06-15 06:31:47+00:00,
1272405005065043969,How to cope  with other emotions. Most importantly how to deal with failures in life and overcome them. #Mentalhealthmatters# Depression. #TBSDelhi #tbsdelhi_SEN https://t.co/uBvZvun1Lx,1109125844834963456,"New Delhi, India",,Twitter for iPhone,en,2020-06-15 05:46:08+00:00,
1272404194192789505,"Your work is going to fill a large part of your life, and the only way to be truly satisfied is to do what you believe is great work. And the only way to do great work is to love what you do.

#riidl #bioriidl #MentalHealthMatters #work #love #startups #entrepreneur #satisfaction https://t.co/BHlID4NpYJ",537301320,"Mumbai, India",,Twitter for Android,en,2020-06-15 05:42:54+00:00,
1272404016043970561,"Social media is leading to depression among thousands of youngsters today. And it is serious. People might have a loving family, plenty of friends and might be still lonely. The fight is different for all. #MentalHealthMatters",134071847,"Mumbai, India",,Twitter for iPhone,en,2020-06-15 05:42:12+00:00,
1272403752780091392,"Your work is going to fill a large part of your life, and the only way to be truly satisfied is to do what you believe is great work. And the only way to do great work is to love what you do.

#MakerMela #riidl #bioriidl #MentalHealthMatters #work #love #innovator #satisfaction https://t.co/wBLvPr6nA3",3223055834,"Mumbai, India",,Twitter for Android,en,2020-06-15 05:41:09+00:00,
1272399849845960704,"4) We have some uneasy with our mental state with this fast paced life . I’m so sorry and thankful that even though everyone go through some shit in their life at some point , they are choosing to rise up. #MentalHealthMatters",1100777560340754432,"Haveli, India",,Twitter for iPhone,en,2020-06-15 05:25:38+00:00,
1272394549659222018,"Everyone is a friend in happy times, no one is there in sad moments
 सुख के सब साथी,दुख में न कोई ।
RIP

#SushanthSinghRajput
#MentalHealthMatters 
#MondayMotivaton #mondaythoughts",1495222502,"Indore, India",,Twitter for Android,en,2020-06-15 05:04:35+00:00,
1272394091175702528,"@deepikapadukone was right about mental health awareness in our country. Taking medical help for mental health is not like going to “pagalkhana”. Open up about your feelings to ppl whom you love, always. #MentalHealthMatters #depression #SuicideAwareness",104779198,"Sultanpur, India",,Twitter for Android,en,2020-06-15 05:02:45+00:00,
1272392592429178880,Its very important to deal with #mentalstress and trust me a #dog would help!!! Cure to #depression is love ! #MentalHealthMatters #SushanthSinghRajput 💔 #HELP #HealingNotHatred,736975383455801348,"New Delhi, India",,Twitter for iPhone,en,2020-06-15 04:56:48+00:00,
1272391197416251393,"Salman khan: you will never work on my movies.
Arijit Singh: Sorry Sir please don't do that.
This is really horrible for anyone. #MentalHealthMatters #Mentalhealth #mentalhealthisimportant #ShushantSinghRajput
Please raise hand for Arijit Singh. https://t.co/fVl4UxT4n6",1130784930,"New Delhi, India",,Twitter for Android,en,2020-06-15 04:51:16+00:00,
1272390634725228546,"People often question relevance of social media in our lives.They say virtual friends are useless.I disagree. Kindness of strangers can sometimes be overwhelming. It can be a beneficial 2-way traffic.Just someone connecting with you,listening to you may help #MentalHealthMatters https://t.co/hKPblPLAYQ",74957667,"New Delhi, India",,Twitter for Android,en,2020-06-15 04:49:01+00:00,
1272387601169895425,"@RahulGandhi लगातार 21 चुनाव हारने के बाद भी राहुल गांधी ने हार नही मानी। #KeepFighting #MondayMotivaton #BePositive

ओर लोग सुपर स्टार बनकर आत्महत्या कर लेते है। #SushantSinghRajput #depression #MentalHealthMatters #2020worstyear  #ॐ_शान्ति 🙏",1245711890581311488,"New Delhi, India",,Twitter for Android,hi,2020-06-15 04:36:58+00:00,
1272383985965039617,"दिल को छू लेने वाली अदाकारी, गुलाबी शख्सियत और मासूम चेहरा। जाते -जाते एक अमूल्य संदेश छोड़ गए - #MentalHealthMatters
अलविदा #SushantSinghRajput। 
आपको भुला नहीं पाएंगे।आपकी गुलाबी यादें हमारे साथ रहेंगी ।
""जाने रे जाने मन जाने है, रंग गुलाबी है प्रीत रो"" 
https://t.co/JbXaf3Lkqg",74957667,"New Delhi, India",,Twitter for Android,hi,2020-06-15 04:22:36+00:00,
1272383270571765761,"Kabhi haste hue insaan ki bhi jaibhey dekh lena..
kya pata unkaa roomal tumhe gila mile.
#MentalHealthMatters 
#RIPSushant 
@RajatSharmaLive @ShashiTharoor
@unusualfctpage @samirbehera
@AjayaKumarPani9 @DivyamBabuoriya @ROHITKMOHANTY7",2437342233,"Bhubaneswar,Orissa",,Twitter for Android,hi,2020-06-15 04:19:46+00:00,
1272380646422274048,"I agree.
We need people who can help others. When we are aware of what is going on inside of us we need start to fix the solution. 
We are what we think about...
Our mind is one of the most important tool. Controlling your thoughts is mastery.
#MentalHealthMatters https://t.co/vjPs7PUEzQ",746637778318819328,"Valsad, India",,Twitter for Android,en,2020-06-15 04:09:20+00:00,
1272380521020940288,"Like many other factors, we should also discuss the impact of consumerism on mental health.
#MentalHealthMatters",2949188682,"Egmore Nungambakkam, India",,Twitter for iPhone,en,2020-06-15 04:08:50+00:00,
1272377960608051200,#MentalHealthMatters #TalkItOut https://t.co/xYYuRacIwQ,1257161937210638336,"Coimbatore, India",,Twitter for iPhone,qht,2020-06-15 03:58:40+00:00,
1272376956328132608,"Suicide  prevention  helplines  across  india. 
#SushanthSinghRajput 
#SuicideAwareness 
#MentalHealthMatters https://t.co/6jbAdx2twb",4586127443,"Aurangabad, India",,Twitter for Android,en,2020-06-15 03:54:40+00:00,
1272374559346356225,"Changing the stigma around failure starts with us.

Not every failed entrepreneur is a chor.

Not every failed student is a duffer.

#MentalHealthMatters",120022994,"Mumbai, India",,Twitter for iPhone,en,2020-06-15 03:45:09+00:00,
1272373024331665409,"Over 50 percent of all people who die by suicide suffer from major depression and 3% of World population are already in Depression.
It is a Mental Health Disorder and there is doctor for this.
#endthestigma
#letstalk
#SpeakOut
#MentalHealthMatters 
#depression  
#YourLifeMatters https://t.co/gZicBy3gqk",719454385898528768,"Bhagalpur, India",,Twitter for Android,en,2020-06-15 03:39:03+00:00,
1272372561024741377,"For many, psychological assistance helps. But my personal experience is that it emptied my wallet &amp; time.
#MentalHealthMatters",2949188682,"Egmore Nungambakkam, India",,Twitter for iPhone,en,2020-06-15 03:37:12+00:00,
1272370912008876034,"And to all others just remember most of the time #listening often is the only thing required to #HELP someone...

#MentalHealthMatters #mondaythoughts #MondayMood",861442059923849217,"Navi Mumbai, India",,Twitter for Android,en,2020-06-15 03:30:39+00:00,
1272370531375837184,Subtle signs of depression. Watch out for these. #depression #MentalHealthMatters https://t.co/32M0lFE2gh,38589047,"Gurgaon, India",,Twitter for Android,en,2020-06-15 03:29:08+00:00,
1272369873927262208,@SriSri I owe my life to you my Master. Your Knowledge and Sudarshan Kriya has helped me sail through the toughest times in my life and I couldn’t be more grateful. 10 years into Art of Living and it feels I have just started. #artofliving  #meditation #MentalHealth #MentalHealthMatters,53870686,"Kalyan Dombivali, India",,Twitter for iPhone,en,2020-06-15 03:26:32+00:00,
1272367280219799553,"Everyone is saying be kind to everyone, no one is saying I will be kind to everyone #Bollywood #ripsushantsinghrajput #MentalHealthMatters #Mentalhealth #mentalhealthisimportant #SushanthSinghRajput #societyfailed",4719610158,"Haryana, India",,Twitter for Android,en,2020-06-15 03:16:13+00:00,
1272366659706056704,"#MentalHealthMatters
▶️ ""Committed suicide"" is the wrong phrase to use. ""Died by suicide"" or ""killed himself"" is the correct phrase.
▶️Our choice of words can trigger vulnerable people.
▶️Please refer to Press Council of India (PCI) guidelines. @netshrink https://t.co/XTlGxBLJ0B https://t.co/w7AXpNSeu3",905547186,"Mumbai, India",,Twitter for Android,en,2020-06-15 03:13:45+00:00,
1272366377978888192,"Not only tiktok,  Bollywood industry have fake unity and supporting. Bollywood में कोई किसी का सगा नही है। #Bollywood #MentalHealthMatters #SushanthSinghRajput #ripsushantsinghrajput #Mentalhealth #mentalhealthisimportant #bollywoodfailed",4719610158,"Haryana, India",,Twitter for Android,und,2020-06-15 03:12:38+00:00,
1272361094602878976,A primer on providing psychological first aid to anyone you know who is contemplating harming him/her self #SuicideAwareness #MentalHealthMatters https://t.co/hZg9RaEWJE,42035165,"New Delhi, India",,Twitter for iPhone,en,2020-06-15 02:51:38+00:00,
1272360623569924097,"“We need never be ashamed of our tears.""
#MentalHealthMatters https://t.co/XKulWIRuCl",180270241,"Mumbai, India",,Twitter for iPhone,en,2020-06-15 02:49:46+00:00,
1272358444926791680,"#MentalHealthMatters #Sensitivity matters. 

Thanks @Mundra08 for the below

-""Committed suicide"" is the wrong phrase to use. ""Died by suicide"" or ""killed himself"" is d correct phrase

-Our choice of words can trigger vulnerable people.

Let's all be responsible https://t.co/0twJhd77B1",951770893,"New Delhi, India",,Twitter for Android,en,2020-06-15 02:41:07+00:00,
1272352833514409984,"It’s ok not to be ok!

#MentalHealthMatters #depression #Mentalhealth",56600054,"Bengaluru, India",,Twitter for iPhone,en,2020-06-15 02:18:49+00:00,
1272351990429843456,"Annual suicides per 100,000 people:

🇷🇺RUS: 26.5
🇮🇳IND: 16.5
🇯🇵JPN: 14.3
🇺🇸USA: 13.7
🇿🇦RSA: 12.8
🇫🇷FRA: 12.1
🇸🇪SWE: 11.7
🇨🇦CAN: 10.4
🇩🇪GER: 9.1
🇨🇳CHN: 8.0
🇬🇧GBR: 7.6
🇹🇷TUR: 7.2
🇧🇷BRA: 6.1
🇪🇸ESP: 6.1
🇮🇹ITA: 5.5
🇲🇽MEX: 5.2
🇮🇩IDN: 3.7
🇦🇪UAE: 2.7

(WHO) #MentalHealthMatters",2178919461,"Daskroi, India",,Twitter for Android,en,2020-06-15 02:15:28+00:00,
1272347094389362688,"The power of mindful Listening can save lives, help people to come out of depression. 
Be humane and stop judging.
#Mentalhealth #MentalHealthMatters #COVID19Pandemic #depression https://t.co/Aen2vDTS10",1162945978569093122,"Rajendra Nagar, India",,Twitter for Android,en,2020-06-15 01:56:01+00:00,
1272342052370448384,"Going for a Run, Do a Solo Trip, Blogging, Photography. These are the ways which I found to battle the Depression or Mental health. But in the end it's depends on person to person
Mental health is so important which I realised in the initial few days Lockdown
#MentalHealthMatters",570735569,"Mysore, India",,Twitter for Android,en,2020-06-15 01:35:58+00:00,
1272338281150025728,"Good Morning #Tweeties 
Every Day Is a New Day
Enjoy Every Moment
Enjoy Every Sec Like There Is No Next Second
""Life is Previous Gift, Whatever Circumstances You are In Try To Talk Do Not Walk Back Into Dark""
#Mentalhealth #MentalHealthMatters",2605180118,"Khammam, India",,Twitter for Android,en,2020-06-15 01:20:59+00:00,
1272338119115763712,"No one should struggle in silence; simply open up. #friends you have a job to do. Your love, touch and humour is magical. #Lockdown and the looming covid crisis is not easy. Stay connected! #MentalHealthMatters #SushantSinghRajput",1627723454,"Mumbai, India",,Twitter for iPhone,en,2020-06-15 01:20:21+00:00,
1272332975691030529,"#coronavirus #locustswarms #naturalclamity #MentalHealthMatters we continue our fight and guard tha all possibility. Good Morning 
#goodmorningindia #goodmorningbarddhaman",169448664,"Bardhaman, India",,Twitter for Android,en,2020-06-15 00:59:54+00:00,
